First_Day,First_Day_Date,New York_Optimal_Second_Day,New York_Optimal_Second_Date,New York_Optimal_Value,New York_Day183_Second_Day,New York_Day183_Second_Date,New York_Day183_Value,New York 2024_Optimal_Second_Day,New York 2024_Optimal_Second_Date,New York 2024_Optimal_Value,New York 2024_Day183_Second_Day,New York 2024_Day183_Second_Date,New York 2024_Day183_Value,"Stockholm, Sweden_Optimal_Second_Day","Stockholm, Sweden_Optimal_Second_Date","Stockholm, Sweden_Optimal_Value","Stockholm, Sweden_Day183_Second_Day","Stockholm, Sweden_Day183_Second_Date","Stockholm, Sweden_Day183_Value","Guangzhou, China_Optimal_Second_Day","Guangzhou, China_Optimal_Second_Date","Guangzhou, China_Optimal_Value","Guangzhou, China_Day183_Second_Day","Guangzhou, China_Day183_Second_Date","Guangzhou, China_Day183_Value","Edinburgh, UK_Optimal_Second_Day","Edinburgh, UK_Optimal_Second_Date","Edinburgh, UK_Optimal_Value","Edinburgh, UK_Day183_Second_Day","Edinburgh, UK_Day183_Second_Date","Edinburgh, UK_Day183_Value","Beersheba, Israel_Optimal_Second_Day","Beersheba, Israel_Optimal_Second_Date","Beersheba, Israel_Optimal_Value","Beersheba, Israel_Day183_Second_Day","Beersheba, Israel_Day183_Second_Date","Beersheba, Israel_Day183_Value",Nepal_Optimal_Second_Day,Nepal_Optimal_Second_Date,Nepal_Optimal_Value,Nepal_Day183_Second_Day,Nepal_Day183_Second_Date,Nepal_Day183_Value,"Amsterdam, Netherlands_Optimal_Second_Day","Amsterdam, Netherlands_Optimal_Second_Date","Amsterdam, Netherlands_Optimal_Value","Amsterdam, Netherlands_Day183_Second_Day","Amsterdam, Netherlands_Day183_Second_Date","Amsterdam, Netherlands_Day183_Value","Trondelag, Norway_Optimal_Second_Day","Trondelag, Norway_Optimal_Second_Date","Trondelag, Norway_Optimal_Value","Trondelag, Norway_Day183_Second_Day","Trondelag, Norway_Day183_Second_Date","Trondelag, Norway_Day183_Value",South Korea_Optimal_Second_Day,South Korea_Optimal_Second_Date,South Korea_Optimal_Value,South Korea_Day183_Second_Day,South Korea_Day183_Second_Date,South Korea_Day183_Value,"Gothenburg, Sweden_Optimal_Second_Day","Gothenburg, Sweden_Optimal_Second_Date","Gothenburg, Sweden_Optimal_Value","Gothenburg, Sweden_Day183_Second_Day","Gothenburg, Sweden_Day183_Second_Date","Gothenburg, Sweden_Day183_Value","Yamagata, Japan_Optimal_Second_Day","Yamagata, Japan_Optimal_Second_Date","Yamagata, Japan_Optimal_Value","Yamagata, Japan_Day183_Second_Day","Yamagata, Japan_Day183_Second_Date","Yamagata, Japan_Day183_Value"
127,05/06,284.0,10/10,0.9979686464740916,310,11/05,0.9975081135799228,274.0,09/30,0.9981289738351631,310,11/05,0.997526508513092,324.0,11/19,0.9982070841446299,310,11/05,0.9980603917835951,304.0,10/30,0.9979892555276413,310,11/05,0.9979368736390357,305.0,10/31,0.9977997597529293,310,11/05,0.9977856021103402,299.0,10/25,0.9974405075460022,310,11/05,0.9973156942535676,311.0,11/06,0.9977284728145321,310,11/05,0.9977280736429056,318.0,11/13,0.997659123773447,310,11/05,0.9976334146491597,304.0,10/30,0.9979892555276413,310,11/05,0.9979368736390357,297.0,10/23,0.9983557900620637,310,11/05,0.998066350607929,326.0,11/21,0.9983133444776849,310,11/05,0.9981182009327727,324.0,11/19,0.997815689489017,310,11/05,0.9977283808560099
128,05/07,285.0,10/11,0.9979696420601326,311,11/06,0.9974885416992172,275.0,10/01,0.998111837876379,311,11/06,0.9975036413605877,324.0,11/19,0.9982040594812639,311,11/06,0.998065823444917,304.0,10/30,0.9979852004572568,311,11/06,0.9979255581739527,306.0,11/01,0.9977922038444457,311,11/06,0.9977764436257576,299.0,10/25,0.9974090592417347,311,11/06,0.9972785398932319,312.0,11/07,0.997725767214946,311,11/06,0.997725452170654,319.0,11/14,0.9976570439311357,311,11/06,0.9976316087062744,304.0,10/30,0.9979852004572568,311,11/06,0.9979255581739527,297.0,10/23,0.9983531612911395,311,11/06,0.9980349192720228,326.0,11/21,0.9983160308484953,311,11/06,0.998132073647033,325.0,11/20,0.9978206701759655,311,11/06,0.9977371990095102
129,05/08,285.0,10/11,0.9979706896586413,312,11/07,0.997469214353643,276.0,10/02,0.9980948699811537,312,11/07,0.9974810851702832,324.0,11/19,0.9982006869579854,312,11/07,0.9980711196361236,304.0,10/30,0.9979808396614137,312,11/07,0.997914351883191,306.0,11/01,0.9977850302395569,312,11/07,0.99776739774005,300.0,10/26,0.997376949622773,312,11/07,0.9972419718415516,313.0,11/08,0.997723079296676,312,11/07,0.9977228484092459,320.0,11/15,0.9976549877000641,312,11/07,0.9976298245873283,304.0,10/30,0.9979808396614137,312,11/07,0.997914351883191,297.0,10/23,0.9983502445385919,312,11/07,0.9980038610460553,326.0,11/21,0.998318310801653,312,11/07,0.998145675158321,326.0,11/21,0.9978259225189012,312,11/07,0.9977458714965435
130,05/09,286.0,10/12,0.9979719966321797,313,11/08,0.9974501291463963,277.0,10/03,0.9980780702863248,313,11/08,0.9974588371352819,325.0,11/20,0.9981974445922274,313,11/08,0.998076282755502,304.0,10/30,0.9979761727491833,313,11/08,0.997903254853463,307.0,11/02,0.997777985922075,313,11/08,0.9977584648359545,300.0,10/26,0.997344521775211,313,11/08,0.9972059862708981,314.0,11/09,0.9977204090913044,313,11/08,0.997720262338253,321.0,11/16,0.9976529553452889,313,11/08,0.9976280625138695,304.0,10/30,0.9979761727491833,313,11/08,0.997903254853463,297.0,10/23,0.9983470396340595,313,11/08,0.9979731756410664,326.0,11/21,0.9983201851098322,313,11/08,0.9981590089114493,328.0,11/23,0.9978314952400417,313,11/08,0.9977543976412573
131,05/10,287.0,10/13,0.997973281676544,314,11/09,0.9974312837348291,278.0,10/04,0.998061438963079,314,11/09,0.9974368944414054,325.0,11/20,0.9981938868743184,314,11/09,0.99808131513144,304.0,10/30,0.9979711993241902,314,11/09,0.9978922671346979,308.0,11/03,0.9977710331202608,314,11/09,0.9977496451960455,301.0,10/27,0.9973116509290928,314,11/09,0.9971705791700777,315.0,11/10,0.9977177567258532,314,11/09,0.9977176939367793,322.0,11/17,0.9976509471051318,314,11/09,0.9976263226804477,304.0,10/30,0.9979711993241902,314,11/09,0.9978922671346979,297.0,10/23,0.9983435464740631,314,11/09,0.9979428625768232,326.0,11/21,0.9983216542547341,314,11/09,0.9981720782803274,329.0,11/24,0.9978373849465151,314,11/09,0.9977627768930089
132,05/11,287.0,10/13,0.9979747083149412,315,11/10,0.9974126758809246,279.0,10/05,0.9980449759686872,315,11/10,0.9974152543255134,325.0,11/20,0.9981899799077635,315,11/10,0.9980862190570671,304.0,10/30,0.9979659189342263,315,11/10,0.997881388743208,308.0,11/03,0.9977643719961596,315,11/10,0.9977409390576689,301.0,10/27,0.9972782431870921,315,11/10,0.9971357463921438,315.0,11/10,0.9977151432706416,315,11/10,0.9977151432706416,322.0,11/17,0.9976489783624899,315,11/10,0.9976246052668333,304.0,10/30,0.9979659189342263,315,11/10,0.997881388743208,297.0,10/23,0.9983397648041823,315,11/10,0.997912921191046,326.0,11/21,0.9983227187452675,315,11/10,0.9981848866753471,330.0,11/25,0.9978435410654881,315,11/10,0.9977710089270174
133,05/12,288.0,10/14,0.9979762914442243,316,11/11,0.997394303266983,280.0,10/06,0.9980286812957826,316,11/11,0.9973939139352623,325.0,11/20,0.9981857230228424,316,11/11,0.9980909967615447,304.0,10/30,0.9979603311259636,316,11/11,0.9978706195658751,309.0,11/04,0.9977579201387073,316,11/11,0.9977323464811457,302.0,10/28,0.9972446158662402,316,11/11,0.9971014837307054,316.0,11/11,0.9977126103709439,316,11/11,0.9977126103709439,323.0,11/18,0.9976470474729642,316,11/11,0.9976229104173923,304.0,10/30,0.9979603311259636,316,11/11,0.9978706195658751,297.0,10/23,0.9983356944406544,316,11/11,0.997883350508338,326.0,11/21,0.9983233790138425,316,11/11,0.9981974374489176,336.0,12/01,0.9978516313263369,316,11/11,0.9977790935509584
134,05/13,289.0,10/15,0.9979778503989805,317,11/12,0.9973761637620705,281.0,10/07,0.9980125547862025,317,11/12,0.9973728705024951,325.0,11/20,0.9981811157327765,317,11/12,0.9980956504508699,304.0,10/30,0.997954435415919,317,11/12,0.9978599595090517,310.0,11/05,0.9977515573653809,317,11/12,0.997723867527644,302.0,10/28,0.9972102273289877,317,11/12,0.9970677868831518,317.0,11/12,0.9977100953464867,317,11/12,0.9977100953464867,324.0,11/19,0.9976445217290838,317,11/12,0.9976212382729819,304.0,10/30,0.997954435415919,317,11/12,0.9978599595090517,298.0,10/24,0.9983316570816573,317,11/12,0.9978541494768385,326.0,11/21,0.9983236353314462,317,11/12,0.9982097339782401,337.0,12/02,0.9978607069638177,317,11/12,0.9977870307712664
135,05/14,289.0,10/15,0.9979796272519629,318,11/13,0.9973582551690718,282.0,10/08,0.9979965962775529,318,11/13,0.9973521212156771,325.0,11/20,0.9981761572751282,318,11/13,0.9981001822648075,304.0,10/30,0.9979482312740615,318,11/13,0.9978494084302305,310.0,11/05,0.9977453819720269,318,11/13,0.9977155021526127,303.0,10/29,0.9971758476736904,318,11/13,0.9970346513840719,318.0,11/13,0.9977075982807401,318,11/13,0.9977075982807401,324.0,11/19,0.9976420188985288,318,11/13,0.9976195889370938,304.0,10/30,0.9979482312740615,318,11/13,0.9978494084302305,298.0,10/24,0.9983274250431555,318,11/13,0.9978253168579015,327.0,11/22,0.9983237612004857,318,11/13,0.9982217795446994,337.0,12/02,0.9978696933803768,318,11/13,0.9977948206741535
136,05/15,290.0,10/16,0.9979814711233133,319,11/14,0.9973405753593148,283.0,10/09,0.9979808055290322,319,11/14,0.9973316633003761,326.0,11/21,0.9981712280597361,319,11/14,0.9981045943241411,305.0,10/31,0.997941918025581,319,11/14,0.9978389661167141,311.0,11/06,0.9977395075160286,319,11/14,0.9977072502615254,304.0,10/30,0.9971406963527562,319,11/14,0.9970020727027664,319.0,11/14,0.9977051193236613,319,11/14,0.9977051193236613,325.0,11/20,0.9976389528545855,319,11/14,0.9976179625067384,305.0,10/31,0.997941918025581,319,11/14,0.9978389661167141,298.0,10/24,0.9983229025331316,319,11/14,0.9977968512139895,327.0,11/22,0.9983235933931549,319,11/14,0.9982335775138369,338.0,12/03,0.9978786349821853,319,11/14,0.9978024635702777
137,05/16,291.0,10/17,0.997983288406497,320,11/15,0.9973231222619136,284.0,10/10,0.9979651821952504,320,11/15,0.9973114939833926,326.0,11/21,0.9981660757342388,320,11/15,0.9981088886763212,305.0,10/31,0.997935789698908,320,11/15,0.997828632369769,312.0,11/07,0.9977337192914048,320,11/15,0.9976991117037813,304.0,10/30,0.9971053532817942,320,11/15,0.9969700462671677,320.0,11/15,0.9977026586175703,320,11/15,0.9977026586175703,325.0,11/20,0.9976358617577998,320,11/15,0.9976163590513174,305.0,10/31,0.997935789698908,320,11/15,0.997828632369769,298.0,10/24,0.9983180892178775,320,11/15,0.9977687510654707,327.0,11/22,0.9983230229098187,320,11/15,0.9982451311271259,339.0,12/04,0.9978873735147482,320,11/15,0.9978099597967058
138,05/17,291.0,10/17,0.9979853871622989,321,11/16,0.9973058937578166,285.0,10/11,0.9979497259178265,321,11/16,0.9972916104734244,326.0,11/21,0.998160569826614,321,11/16,0.9981130673469074,306.0,11/01,0.9979299595440135,321,11/16,0.9978184069060055,313.0,11/08,0.997728017429195,321,11/16,0.9976910862406296,304.0,10/30,0.9970689969599593,321,11/16,0.9969385673989408,321.0,11/16,0.9977002162914809,321,11/16,0.9977002162914809,326.0,11/21,0.9976322567414341,321,11/16,0.9976147786187651,306.0,11/01,0.9979299595440135,321,11/16,0.9978184069060055,298.0,10/24,0.9983129848080796,321,11/16,0.9977410147139805,327.0,11/22,0.9983220498710514,321,11/16,0.9982564436339242,339.0,12/04,0.9978960815302845,321,11/16,0.9978173098568184
139,05/18,292.0,10/18,0.9979874764091862,322,11/17,0.9972888878362682,287.0,10/13,0.9979344442798961,322,11/17,0.997272010040048,327.0,11/22,0.9981534702530609,322,11/17,0.9981171323104073,307.0,11/02,0.9979241821481045,322,11/17,0.9978082894267998,313.0,11/08,0.9977226888492416,322,11/17,0.997683173573026,305.0,10/31,0.9970324820060066,322,11/17,0.9969076313760171,322.0,11/17,0.9976977924516666,322,11/17,0.9976977924516666,327.0,11/22,0.9976280618637995,322,11/17,0.9976132212480161,307.0,11/02,0.9979241821481045,322,11/17,0.9978082894267998,298.0,10/24,0.9983075889276369,322,11/17,0.9977136403999821,327.0,11/22,0.9983206742405737,322,11/17,0.9982675182411431,340.0,12/05,0.9979046827373474,322,11/17,0.9978245143320489
140,05/19,292.0,10/18,0.9979895784943226,323,11/18,0.9972721024785689,288.0,10/14,0.9979193797166974,323,11/18,0.997252689951534,327.0,11/22,0.9981487248229504,323,11/18,0.9981210854844528,307.0,11/02,0.9979184822192,323,11/18,0.997798279607483,314.0,11/09,0.9977174585293705,323,11/18,0.9976753733656544,307.0,11/02,0.9969968904792674,323,11/18,0.9968772333273315,323.0,11/18,0.9976953872500456,323,11/18,0.9976953872500456,327.0,11/22,0.9976245293213672,323,11/18,0.9976116869507081,307.0,11/02,0.9979184822192,323,11/18,0.997798279607483,298.0,10/24,0.9983019011632076,323,11/18,0.9976866262428707,328.0,11/23,0.9983180811596131,323,11/18,0.9982783581489388,341.0,12/06,0.9979130813781216,323,11/18,0.9978315739055297
141,05/20,293.0,10/19,0.9979919298683617,324,11/19,0.9972555356340626,289.0,10/15,0.9979044813281508,324,11/19,0.997233647466684,327.0,11/22,0.9981424244791507,324,11/19,0.9981249287517222,308.0,11/03,0.9979131239504404,324,11/19,0.9977883770988112,315.0,11/10,0.9977123110925765,324,11/19,0.9976676852225167,308.0,11/03,0.9969619051492336,324,11/19,0.9968473683687494,324.0,11/19,0.997693000782539,324,11/19,0.997693000782539,328.0,11/23,0.9976204382639153,324,11/19,0.9976101757108026,308.0,11/03,0.9979131239504404,324,11/19,0.9977883770988112,299.0,10/25,0.9982959795032208,324,11/19,0.9976599702723739,328.0,11/23,0.9983168490897462,324,11/19,0.9982889664549585,341.0,12/06,0.9979215016760762,324,11/19,0.9978384893454357
142,05/21,294.0,10/20,0.9979942494123768,325,11/20,0.9972401629642427,290.0,10/16,0.9978897483601176,325,11/20,0.9972164272951528,328.0,11/23,0.9981357860733574,325,11/20,0.9981262484664575,309.0,11/04,0.9979078161097019,325,11/20,0.9977776035042166,315.0,11/10,0.9977074019089308,325,11/20,0.9976598368844222,310.0,11/05,0.9969275757604402,325,11/20,0.9968188778747047,325.0,11/20,0.997690804527033,325,11/20,0.997690804527033,328.0,11/23,0.9976158479491679,325,11/20,0.9976080681972027,309.0,11/04,0.9979078161097019,325,11/20,0.9977776035042166,299.0,10/25,0.998289660364201,325,11/20,0.9976317659609236,328.0,11/23,0.9983144227749313,325,11/20,0.9982968959697027,342.0,12/07,0.9979297605917395,325,11/20,0.9978456467096467
143,05/22,294.0,10/20,0.997996628971615,326,11/21,0.9972259775638449,291.0,10/17,0.9978751800955946,326,11/21,0.9972010208946523,328.0,11/23,0.9981292772718405,326,11/21,0.9981250552496473,310.0,11/05,0.9979025589957137,326,11/21,0.9977659630649103,316.0,11/11,0.9977027118161711,326,11/21,0.9976518289738806,311.0,11/06,0.9968940672635745,326,11/21,0.9967917538114506,326.0,11/21,0.9976887981162692,326,11/21,0.9976887981162692,329.0,11/24,0.997611219003457,326,11/21,0.9976053660406067,310.0,11/05,0.9979025589957137,326,11/21,0.9977659630649103,300.0,10/26,0.9982839746254973,326,11/21,0.9976020246742195,329.0,11/24,0.9983117814334181,326,11/21,0.9983021568819355,342.0,12/07,0.9979378245343418,326,11/21,0.9978530461229581
144,05/23,295.0,10/21,0.9979991980838532,327,11/22,0.9972129725497316,292.0,10/18,0.9978607757356946,327,11/22,0.9971874198064015,328.0,11/23,0.9981224062682404,327,11/22,0.9981213595902386,310.0,11/05,0.9978976129785903,327,11/22,0.9977534599753771,317.0,11/12,0.9976981007351913,327,11/22,0.9976436620652854,312.0,11/07,0.99686112029205,327,11/22,0.9967659881888198,327.0,11/22,0.9976869811961905,327,11/22,0.9976869811961905,329.0,11/24,0.997606031559943,327,11/22,0.9976020708388544,310.0,11/05,0.9978976129785903,327,11/22,0.9977534599753771,300.0,10/26,0.9982777504019233,327,11/22,0.9975707576287377,329.0,11/24,0.9983089352442723,327,11/22,0.9983047592684351,343.0,12/08,0.9979459419278213,327,11/22,0.9978606877334327
145,05/24,295.0,10/21,0.9980008200413765,328,11/23,0.9972011410735434,293.0,10/19,0.9978465344493066,328,11/23,0.9971756155997377,328.0,11/23,0.9981151719024596,328,11/23,0.9981151719024596,311.0,11/06,0.9978927580509303,328,11/23,0.9977400983557281,317.0,11/12,0.9976935817487111,328,11/23,0.9976353366673609,314.0,11/09,0.9968288862616193,328,11/23,0.9967415729795227,328.0,11/23,0.9976853533601097,328,11/23,0.9976853533601097,330.0,11/25,0.997600864982562,328,11/23,0.9975981841680295,311.0,11/06,0.9978927580509303,328,11/23,0.9977400983557281,300.0,10/26,0.998271228739925,328,11/23,0.9975379758355659,329.0,11/24,0.9983056842740086,328,11/23,0.998304713118738,344.0,12/09,0.9979538582507008,328,11/23,0.9978685717428964
146,05/25,296.0,10/22,0.9980039408755264,329,11/24,0.9971904796653371,294.0,10/20,0.9978324554081954,329,11/24,0.9971656007019618,328.0,11/23,0.9981075729618355,329,11/24,0.9981065024621361,312.0,11/07,0.9978879507921152,329,11/24,0.9977258816971524,318.0,11/13,0.9976894132389464,329,11/24,0.9976268486833605,315.0,11/10,0.9967973728967711,329,11/24,0.9967185018191059,329.0,11/24,0.997683912573636,329,11/24,0.997683912573636,331.0,11/26,0.9975951109588264,329,11/24,0.9975937071310602,312.0,11/07,0.9978879507921152,329,11/24,0.9977258816971524,300.0,10/26,0.9982644092782021,329,11/24,0.9975036916037266,329.0,11/24,0.9983020280908875,329,11/24,0.9983020280908875,344.0,12/09,0.9979616208525454,329,11/24,0.9978766961481654
147,05/26,296.0,10/22,0.9980061319082891,330,11/25,0.9971809845334659,295.0,10/21,0.9978185376975977,330,11/25,0.9971573674733977,328.0,11/23,0.9980996081401821,330,11/25,0.9980953614417242,312.0,11/07,0.9978833639420662,330,11/25,0.9977108134244492,319.0,11/14,0.997685319569501,330,11/25,0.9976181942626524,316.0,11/11,0.9967664040025035,330,11/25,0.9966967682288612,330.0,11/25,0.9976826569200185,330,11/25,0.9976826569200185,331.0,11/26,0.9975893743035086,330,11/25,0.9975886408255564,312.0,11/07,0.9978833639420662,330,11/25,0.9977108134244492,300.0,10/26,0.9982572913774267,330,11/25,0.9974679168926528,329.0,11/24,0.9982979661721879,330,11/25,0.9982967137736115,345.0,12/10,0.9979693947544515,330,11/25,0.9978850591246142
148,05/27,297.0,10/23,0.9980085471163331,331,11/26,0.9971726518710652,296.0,10/22,0.997804780463874,331,11/26,0.9971509083841313,328.0,11/23,0.9980912761849343,331,11/26,0.9980817589187247,313.0,11/08,0.9978789450677021,331,11/26,0.9976948970145096,320.0,11/15,0.9976813003778006,331,11/26,0.9976093698770775,318.0,11/13,0.9967361618473358,331,11/26,0.9966763656630326,332.0,11/27,0.9976816471935857,331,11/26,0.9976815845938275,332.0,11/27,0.9975830836063614,331,11/26,0.9975829863738874,313.0,11/08,0.9978789450677021,331,11/26,0.9976948970145096,300.0,10/26,0.998249874669173,331,11/26,0.9974306635017778,329.0,11/24,0.9982934979507886,331,11/26,0.9982887796930829,346.0,12/11,0.9979769696506353,331,11/26,0.9978936590626564
149,05/28,297.0,10/23,0.998010694641086,332,11/27,0.9971654775803249,297.0,10/23,0.9977905762663746,332,11/27,0.997146215761831,329.0,11/24,0.9980830425021837,332,11/27,0.9980657050003959,314.0,11/09,0.997874570704208,332,11/27,0.9976781359532627,320.0,11/15,0.9976774951724463,332,11/27,0.9976003722460475,319.0,11/14,0.9967065803649584,332,11/27,0.9966572873964875,333.0,11/28,0.9976808452921896,332,11/27,0.9976806938614114,332.0,11/27,0.9975767449173225,332,11/27,0.9975767449173225,314.0,11/09,0.997874570704208,332,11/27,0.9976781359532627,300.0,10/26,0.9982421584861304,332,11/27,0.9973919430028024,329.0,11/24,0.9982886228353579,332,11/27,0.9982782353962286,346.0,12/11,0.9979844234211588,332,11/27,0.9979024945359937
150,05/29,297.0,10/23,0.9980125315791489,333,11/28,0.9971594581777685,297.0,10/23,0.9977764518689981,333,11/28,0.9971432827941971,329.0,11/24,0.9980744847259164,333,11/28,0.9980472094944022,314.0,11/09,0.9978703143115615,333,11/28,0.997660533367243,321.0,11/16,0.9976738995466956,333,11/28,0.9975911981954457,320.0,11/15,0.9966775254602604,333,11/28,0.9966395269628987,335.0,11/30,0.9976805722393943,333,11/28,0.9976799830782442,333.0,11/28,0.9975699175356671,333,11/28,0.9975699175356671,314.0,11/09,0.9978703143115615,333,11/28,0.997660533367243,301.0,10/27,0.9982345263787517,333,11/28,0.9973517654330507,329.0,11/24,0.9982833401728681,333,11/28,0.998265090264886,347.0,12/12,0.9979918556204358,333,11/28,0.9979115642876879
151,05/30,298.0,10/24,0.9980144946358736,334,11/29,0.9971545358021365,298.0,10/24,0.9977618967675035,334,11/29,0.9971420295755942,329.0,11/24,0.9980655557788575,334,11/29,0.998026324267194,315.0,11/10,0.9978663146162657,334,11/29,0.9976421298459534,322.0,11/17,0.9976703739760528,334,11/29,0.997581854852433,322.0,11/17,0.996649165458468,334,11/29,0.9966230440255094,336.0,12/01,0.9976807300735899,334,11/29,0.9976794465719244,333.0,11/28,0.9975629744901706,334,11/29,0.9975625183647212,315.0,11/10,0.9978663146162657,334,11/29,0.9976421298459534,301.0,10/27,0.998225983408774,334,11/29,0.9973102440249237,330.0,11/25,0.9982779743949285,334,11/29,0.9982493784020163,348.0,12/13,0.9979990913181209,334,11/29,0.9979208585659659
152,05/31,298.0,10/24,0.9980139619940506,335,11/30,0.9971531123785359,298.0,10/24,0.9977305521382208,335,11/30,0.9971386890751032,329.0,11/24,0.9980620939581735,335,11/30,0.9979991409201964,316.0,11/11,0.9978658050047424,335,11/30,0.9976218027900893,322.0,11/17,0.9976716631887635,335,11/30,0.9975752428756551,322.0,11/17,0.9966591576027035,335,11/30,0.9966427429843793,337.0,12/02,0.9976869963917704,335,11/30,0.9976860677941982,334.0,11/29,0.997562990146312,335,11/30,0.9975594189198181,316.0,11/11,0.9978658050047424,335,11/30,0.9976218027900893,302.0,10/28,0.9982213971397903,335,11/30,0.9972618859539648,330.0,11/25,0.998270140381091,335,11/30,0.9982197205392193,348.0,12/13,0.9980137596758218,335,11/30,0.9979412420166772
153,06/01,298.0,10/24,0.9980130982002301,336,12/01,0.9971516589442548,299.0,10/25,0.9976995188344239,336,12/01,0.9971354581697509,329.0,11/24,0.99805831818512,336,12/01,0.997972490622526,316.0,11/11,0.9978653327339161,336,12/01,0.9976018169101092,323.0,11/18,0.9976732336937895,336,12/01,0.9975687098198355,323.0,11/18,0.9966691130347384,336,12/01,0.9966621098484335,337.0,12/02,0.9976931875726172,336,12/01,0.9976925244882694,334.0,11/29,0.9975628673387347,336,12/01,0.997556344392512,316.0,11/11,0.9978653327339161,336,12/01,0.9976018169101092,302.0,10/28,0.998215949013903,336,12/01,0.9972144920674033,330.0,11/25,0.9982618811396489,336,12/01,0.9981906147063269,349.0,12/14,0.9980282510570151,336,12/01,0.9979612310753565
154,06/02,299.0,10/25,0.9980123145960398,337,12/02,0.9971502512366603,300.0,10/26,0.9976682348912914,337,12/02,0.9971323084735039,329.0,11/24,0.9980542535206982,337,12/02,0.9979461496439841,317.0,11/12,0.9978651232801343,337,12/02,0.9975820793382864,324.0,11/19,0.9976748042521724,337,12/02,0.9975622446639583,337.0,12/02,0.996681329069203,337,12/02,0.996681329069203,338.0,12/03,0.9976993540824141,337,12/02,0.9976988623485885,334.0,11/29,0.9975621997732408,337,12/02,0.9975533082433747,317.0,11/12,0.9978651232801343,337,12/02,0.9975820793382864,302.0,10/28,0.9982102321294306,337,12/02,0.9971677626193306,330.0,11/25,0.9982531807752014,337,12/02,0.9981618308756396,349.0,12/14,0.9980426600040475,337,12/02,0.9979808586401999
155,06/03,299.0,10/25,0.9980113538324349,338,12/03,0.9971488892257845,301.0,10/27,0.9976367088065161,338,12/03,0.997129241561238,330.0,11/25,0.9980499691485603,338,12/03,0.9979201208044719,318.0,11/13,0.99786490587371,338,12/03,0.9975625901696086,324.0,11/19,0.9976764335482087,338,12/03,0.997555844837434,338.0,12/03,0.9967003961551957,338,12/03,0.9967003961551957,339.0,12/04,0.9977054018845727,338,12/03,0.997705080542774,334.0,11/29,0.997560986856192,338,12/03,0.9975503101276005,318.0,11/13,0.99786490587371,338,12/03,0.9975625901696086,302.0,10/28,0.998204246262087,338,12/03,0.9971217023716278,330.0,11/25,0.9982440384003362,338,12/03,0.9981333707795352,350.0,12/15,0.9980568911844551,338,12/03,0.9980001275213686
156,06/04,300.0,10/26,0.9980098659279616,339,12/04,0.9971475740009001,301.0,10/27,0.9976050271068262,339,12/04,0.9971262585905663,330.0,11/25,0.9980457504287809,339,12/04,0.9978944020151256,318.0,11/13,0.9978647569813506,339,12/04,0.9975433474885897,325.0,11/20,0.997678061360918,339,12/04,0.9975495075678307,339.0,12/04,0.9967193080218247,339,12/04,0.9967193080218247,340.0,12/05,0.9977113305844363,339,12/04,0.997711178545651,334.0,11/29,0.9975592283441247,339,12/04,0.9975473495904409,318.0,11/13,0.9978647569813506,339,12/04,0.9975433474885897,302.0,10/28,0.9981979909756058,339,12/04,0.9970763064468696,330.0,11/25,0.9982344529433427,339,12/04,0.9981052321753751,350.0,12/15,0.9980710526658675,339,12/04,0.9980190405902385
